image_id,xmin,ymin,xmax,ymax,class
555.jpg,5,109,17,121,puncta
555.jpg,7,43,19,54,puncta
555.jpg,12,10,23,22,puncta
555.jpg,13,3,25,14,puncta
555.jpg,17,116,28,128,puncta
555.jpg,35,116,47,128,puncta
555.jpg,36,11,48,22,puncta
555.jpg,38,59,50,71,puncta
555.jpg,45,63,57,74,puncta
555.jpg,58,85,70,97,puncta
555.jpg,59,118,70,128,puncta
660.jpg,4,77,16,89,puncta
660.jpg,25,56,37,68,puncta
660.jpg,30,54,42,66,puncta
660.jpg,31,43,42,55,puncta
660.jpg,44,5,56,16,puncta
660.jpg,45,51,57,63,puncta
660.jpg,45,105,57,117,puncta
660.jpg,62,29,73,41,puncta
660.jpg,80,87,92,99,puncta
660.jpg,83,75,94,87,puncta
660.jpg,84,79,96,90,puncta
460.jpg,10,6,22,18,puncta
460.jpg,19,87,31,99,puncta
460.jpg,30,72,42,84,puncta
460.jpg,47,109,59,121,puncta
460.jpg,61,51,73,63,puncta
1526.jpg,7,106,19,118,puncta
1526.jpg,41,98,52,110,puncta
1526.jpg,45,97,57,109,puncta
1526.jpg,51,101,63,113,puncta
1526.jpg,52,110,64,122,puncta
1526.jpg,61,108,73,120,puncta
1526.jpg,63,66,75,78,puncta
1526.jpg,68,79,79,91,puncta
1526.jpg,74,76,86,88,puncta
1526.jpg,75,68,87,80,puncta
1526.jpg,77,110,89,122,puncta
1526.jpg,81,85,93,97,puncta
1526.jpg,81,59,93,71,puncta
1526.jpg,84,113,96,125,puncta
1526.jpg,89,70,101,82,puncta
1526.jpg,91,74,103,86,puncta
1526.jpg,91,18,103,30,puncta
1526.jpg,104,72,115,83,puncta
1526.jpg,117,56,128,68,puncta
1526.jpg,119,69,128,81,puncta
695.jpg,0,0,8,12,puncta
695.jpg,0,14,9,26,puncta
695.jpg,3,22,15,34,puncta
695.jpg,4,4,16,16,puncta
695.jpg,24,70,35,82,puncta
695.jpg,42,13,54,25,puncta
695.jpg,44,35,55,47,puncta
695.jpg,49,0,61,9,puncta
695.jpg,59,17,71,29,puncta
695.jpg,74,4,86,16,puncta
695.jpg,118,56,128,67,puncta
905.jpg,21,65,32,76,puncta
905.jpg,25,117,37,128,puncta
905.jpg,35,0,46,9,puncta
905.jpg,36,34,47,45,puncta
905.jpg,36,13,48,25,puncta
905.jpg,40,121,51,128,puncta
905.jpg,44,101,55,113,puncta
905.jpg,49,78,61,90,puncta
905.jpg,53,118,64,128,puncta
905.jpg,53,3,65,14,puncta
905.jpg,53,106,65,118,puncta
905.jpg,64,110,76,122,puncta
905.jpg,67,110,78,122,puncta
905.jpg,67,113,78,125,puncta
905.jpg,74,49,85,61,puncta
905.jpg,74,3,86,14,puncta
905.jpg,84,14,95,26,puncta
905.jpg,84,99,96,111,puncta
905.jpg,92,21,103,32,puncta
905.jpg,105,5,117,17,puncta
905.jpg,113,91,124,103,puncta
905.jpg,115,113,126,125,puncta
905.jpg,115,89,127,100,puncta
905.jpg,117,5,128,17,puncta
905.jpg,119,99,128,111,puncta
905.jpg,121,106,128,118,puncta
1556.jpg,11,46,23,58,puncta
1556.jpg,25,77,37,88,puncta
1556.jpg,43,0,55,8,puncta
1556.jpg,58,54,70,66,puncta
1556.jpg,61,62,73,74,puncta
1556.jpg,68,8,80,20,puncta
1556.jpg,73,98,85,110,puncta
1556.jpg,76,58,88,70,puncta
1556.jpg,78,106,90,118,puncta
1556.jpg,81,61,93,73,puncta
1556.jpg,93,55,105,67,puncta
1556.jpg,102,9,114,21,puncta
1556.jpg,104,93,116,105,puncta
1556.jpg,109,117,121,128,puncta
1556.jpg,113,2,125,14,puncta
1376.jpg,0,53,11,65,puncta
1376.jpg,7,7,19,19,puncta
1376.jpg,7,40,19,52,puncta
1376.jpg,11,4,23,16,puncta
1376.jpg,16,34,28,46,puncta
1376.jpg,20,52,32,63,puncta
1376.jpg,33,97,45,109,puncta
1376.jpg,36,0,48,9,puncta
1376.jpg,37,24,49,36,puncta
1376.jpg,45,119,56,128,puncta
1376.jpg,45,100,57,112,puncta
1376.jpg,47,32,59,44,puncta
1376.jpg,53,84,65,96,puncta
1376.jpg,53,70,65,82,puncta
1376.jpg,58,67,70,79,puncta
1376.jpg,59,115,71,127,puncta
1376.jpg,60,101,71,112,puncta
1376.jpg,60,83,72,95,puncta
1376.jpg,61,88,73,100,puncta
1376.jpg,61,113,73,124,puncta
1376.jpg,65,54,77,66,puncta
1376.jpg,72,21,84,33,puncta
1376.jpg,77,49,89,61,puncta
1376.jpg,78,22,90,34,puncta
1376.jpg,82,24,94,36,puncta
1376.jpg,86,10,98,22,puncta
1376.jpg,89,86,101,98,puncta
1376.jpg,94,77,106,89,puncta
1376.jpg,100,38,112,50,puncta
1376.jpg,103,27,115,39,puncta
1376.jpg,111,2,122,14,puncta
158.jpg,6,57,18,69,puncta
158.jpg,11,89,23,101,puncta
158.jpg,15,105,27,117,puncta
158.jpg,33,18,45,30,puncta
158.jpg,36,49,48,61,puncta
158.jpg,43,24,55,36,puncta
158.jpg,66,59,78,71,puncta
158.jpg,70,47,82,59,puncta
158.jpg,78,15,90,27,puncta
158.jpg,79,89,91,101,puncta
158.jpg,86,103,98,115,puncta
233.jpg,21,13,33,25,puncta
233.jpg,34,46,46,58,puncta
233.jpg,41,50,53,62,puncta
233.jpg,73,27,85,39,puncta
233.jpg,80,27,92,39,puncta
669.jpg,2,5,13,16,puncta
669.jpg,5,114,17,125,puncta
669.jpg,6,80,18,92,puncta
669.jpg,9,65,20,76,puncta
669.jpg,9,18,21,30,puncta
669.jpg,20,7,31,19,puncta
669.jpg,22,113,34,125,puncta
669.jpg,31,7,42,19,puncta
669.jpg,49,19,61,31,puncta
669.jpg,54,70,66,81,puncta
669.jpg,55,8,67,19,puncta
669.jpg,63,72,74,84,puncta
669.jpg,67,52,78,63,puncta
669.jpg,71,1,83,12,puncta
669.jpg,80,73,91,84,puncta
669.jpg,85,33,96,44,puncta
669.jpg,87,94,99,105,puncta
669.jpg,90,0,102,9,puncta
669.jpg,97,77,109,88,puncta
669.jpg,100,0,112,7,puncta
669.jpg,117,3,128,15,puncta
669.jpg,117,93,128,104,puncta
669.jpg,121,107,128,118,puncta
1370.jpg,0,78,8,90,puncta
1370.jpg,0,70,9,82,puncta
1370.jpg,0,26,11,38,puncta
1370.jpg,2,75,14,87,puncta
1370.jpg,5,50,17,62,puncta
1370.jpg,8,16,20,28,puncta
1370.jpg,10,23,22,35,puncta
1370.jpg,11,67,23,79,puncta
1370.jpg,11,52,23,64,puncta
1370.jpg,15,13,27,25,puncta
1370.jpg,19,73,31,85,puncta
1370.jpg,30,31,42,43,puncta
1370.jpg,31,110,43,122,puncta
1370.jpg,32,63,44,75,puncta
1370.jpg,40,47,52,59,puncta
1370.jpg,41,40,53,52,puncta
1370.jpg,41,15,53,27,puncta
1370.jpg,45,2,57,14,puncta
1370.jpg,47,52,59,64,puncta
1370.jpg,47,64,59,76,puncta
1370.jpg,47,81,59,93,puncta
1370.jpg,48,29,60,41,puncta
1370.jpg,49,102,61,114,puncta
1370.jpg,52,21,64,33,puncta
1370.jpg,53,80,65,92,puncta
1370.jpg,55,78,67,90,puncta
1370.jpg,64,15,76,27,puncta
1370.jpg,73,11,84,22,puncta
1370.jpg,73,85,85,97,puncta
1370.jpg,75,3,87,15,puncta
1370.jpg,82,0,94,10,puncta
1370.jpg,91,99,102,110,puncta
1370.jpg,91,0,103,11,puncta
1370.jpg,102,86,114,98,puncta
1370.jpg,102,11,114,23,puncta
1370.jpg,109,72,121,84,puncta
1370.jpg,119,22,128,34,puncta
652.jpg,0,33,8,45,puncta
652.jpg,3,30,15,41,puncta
652.jpg,5,66,17,77,puncta
652.jpg,9,39,21,50,puncta
652.jpg,14,29,26,41,puncta
652.jpg,15,97,27,108,puncta
652.jpg,19,55,31,66,puncta
652.jpg,22,73,34,84,puncta
652.jpg,24,62,35,74,puncta
652.jpg,26,104,38,116,puncta
652.jpg,29,88,40,100,puncta
652.jpg,42,45,54,57,puncta
652.jpg,46,23,58,35,puncta
652.jpg,47,81,59,93,puncta
652.jpg,49,51,60,63,puncta
652.jpg,50,0,61,8,puncta
652.jpg,59,82,71,93,puncta
652.jpg,66,61,77,72,puncta
652.jpg,66,40,78,52,puncta
652.jpg,67,93,79,105,puncta
652.jpg,72,114,84,125,puncta
652.jpg,75,64,87,76,puncta
652.jpg,82,99,93,110,puncta
652.jpg,83,88,95,99,puncta
652.jpg,84,75,96,87,puncta
652.jpg,85,49,96,61,puncta
652.jpg,88,120,100,128,puncta
652.jpg,92,100,103,111,puncta
652.jpg,105,51,117,63,puncta
652.jpg,114,107,125,118,puncta
652.jpg,117,51,128,63,puncta
652.jpg,119,39,128,51,puncta
652.jpg,120,115,128,127,puncta
1436.jpg,8,44,20,56,puncta
1436.jpg,9,58,21,70,puncta
1436.jpg,12,40,24,52,puncta
1436.jpg,29,73,41,85,puncta
1436.jpg,30,36,42,48,puncta
1436.jpg,35,49,47,61,puncta
1436.jpg,37,71,49,83,puncta
1436.jpg,45,57,57,69,puncta
1100.jpg,1,50,13,62,puncta
1100.jpg,25,52,37,64,puncta
1100.jpg,34,37,46,49,puncta
1100.jpg,44,81,56,93,puncta
1100.jpg,45,99,57,111,puncta
1100.jpg,50,13,62,25,puncta
1100.jpg,52,5,64,17,puncta
1100.jpg,58,71,70,83,puncta
1100.jpg,66,8,78,20,puncta
1100.jpg,77,71,89,83,puncta
1100.jpg,81,71,93,83,puncta
1100.jpg,82,115,94,127,puncta
1100.jpg,96,89,108,101,puncta
1100.jpg,109,109,121,121,puncta
1100.jpg,120,110,128,122,puncta
024.jpg,22,68,34,80,puncta
024.jpg,23,53,35,65,puncta
024.jpg,67,35,79,47,puncta
024.jpg,89,50,101,62,puncta
024.jpg,89,76,101,88,puncta
024.jpg,96,42,108,54,puncta
024.jpg,102,89,114,101,puncta
780.jpg,14,62,25,74,puncta
780.jpg,16,105,27,116,puncta
780.jpg,19,109,31,121,puncta
780.jpg,74,88,86,100,puncta
780.jpg,116,85,127,97,puncta
572.jpg,8,97,20,108,puncta
572.jpg,14,52,26,64,puncta
572.jpg,18,116,30,128,puncta
572.jpg,43,88,55,100,puncta
572.jpg,44,100,56,111,puncta
572.jpg,91,58,103,70,puncta
572.jpg,110,71,121,83,puncta
1914.jpg,4,56,16,68,puncta
1914.jpg,8,21,20,33,puncta
1914.jpg,11,82,23,93,puncta
1914.jpg,21,111,33,123,puncta
1914.jpg,21,119,33,128,puncta
1914.jpg,21,49,33,61,puncta
1914.jpg,26,58,38,70,puncta
1914.jpg,27,6,39,18,puncta
1914.jpg,33,11,44,23,puncta
1914.jpg,34,6,46,18,puncta
1914.jpg,35,111,47,123,puncta
1914.jpg,36,3,48,15,puncta
1914.jpg,37,71,49,83,puncta
1914.jpg,41,28,53,40,puncta
1914.jpg,45,26,57,38,puncta
1914.jpg,58,64,70,76,puncta
1914.jpg,62,93,73,105,puncta
1914.jpg,62,8,74,20,puncta
1914.jpg,69,5,81,17,puncta
1914.jpg,71,118,83,128,puncta
1914.jpg,72,102,84,113,puncta
1914.jpg,73,44,84,56,puncta
1914.jpg,78,50,90,62,puncta
1914.jpg,83,77,95,89,puncta
1914.jpg,91,88,103,100,puncta
1914.jpg,92,76,104,88,puncta
1914.jpg,93,108,105,120,puncta
1914.jpg,97,41,109,53,puncta
1914.jpg,100,107,112,119,puncta
1914.jpg,102,116,114,128,puncta
1064.jpg,67,80,79,92,puncta
1064.jpg,119,94,128,106,puncta
629.jpg,0,80,10,92,puncta
629.jpg,9,78,21,90,puncta
629.jpg,47,29,59,41,puncta
629.jpg,50,30,62,42,puncta
629.jpg,68,17,80,29,puncta
629.jpg,89,29,101,41,puncta
629.jpg,90,70,102,82,puncta
629.jpg,91,12,103,24,puncta
629.jpg,93,54,105,66,puncta
255.jpg,0,80,8,92,puncta
255.jpg,68,10,80,22,puncta
255.jpg,70,8,82,20,puncta
255.jpg,88,92,100,104,puncta
255.jpg,98,30,110,42,puncta
255.jpg,119,70,128,82,puncta
583.jpg,18,83,30,95,puncta
583.jpg,31,79,43,91,puncta
583.jpg,49,96,61,108,puncta
583.jpg,59,43,71,55,puncta
583.jpg,67,65,79,76,puncta
758.jpg,11,100,22,112,puncta
758.jpg,12,61,24,73,puncta
758.jpg,25,35,37,47,puncta
758.jpg,30,17,42,29,puncta
758.jpg,41,90,52,102,puncta
758.jpg,77,103,89,115,puncta
758.jpg,79,60,91,72,puncta
758.jpg,83,52,95,64,puncta
1305.jpg,0,77,10,89,puncta
1305.jpg,1,101,12,113,puncta
1305.jpg,1,95,13,107,puncta
1305.jpg,6,75,17,87,puncta
1305.jpg,6,103,18,115,puncta
1305.jpg,26,115,38,127,puncta
1305.jpg,37,57,49,69,puncta
1305.jpg,39,71,51,83,puncta
1305.jpg,42,0,54,12,puncta
1305.jpg,42,63,54,75,puncta
1305.jpg,63,12,75,24,puncta
1305.jpg,74,31,86,43,puncta
1305.jpg,75,22,87,34,puncta
1305.jpg,79,23,91,35,puncta
1305.jpg,81,42,93,54,puncta
1305.jpg,84,5,96,16,puncta
1305.jpg,86,13,98,25,puncta
1305.jpg,88,18,100,30,puncta
1305.jpg,89,58,101,70,puncta
1305.jpg,99,38,111,50,puncta
1305.jpg,101,32,113,44,puncta
1305.jpg,111,82,123,94,puncta
1305.jpg,116,100,128,112,puncta
222.jpg,25,119,37,128,puncta
222.jpg,30,38,42,50,puncta
222.jpg,46,115,58,127,puncta
222.jpg,101,60,113,72,puncta
475.jpg,47,37,59,49,puncta
475.jpg,56,8,68,20,puncta
475.jpg,59,111,71,123,puncta
475.jpg,76,48,88,60,puncta
475.jpg,92,30,104,42,puncta
475.jpg,92,40,104,52,puncta
475.jpg,94,109,106,121,puncta
381.jpg,9,38,21,50,puncta
381.jpg,16,29,28,41,puncta
381.jpg,52,9,64,21,puncta
381.jpg,53,76,65,88,puncta
381.jpg,62,43,74,55,puncta
381.jpg,93,100,105,112,puncta
381.jpg,100,114,112,126,puncta
238.jpg,18,89,30,101,puncta
238.jpg,20,69,32,81,puncta
238.jpg,34,52,46,64,puncta
238.jpg,59,69,71,81,puncta
238.jpg,61,101,73,113,puncta
238.jpg,71,66,83,78,puncta
238.jpg,88,89,100,101,puncta
238.jpg,98,40,110,52,puncta
238.jpg,104,43,115,54,puncta
238.jpg,104,24,116,36,puncta
238.jpg,112,5,124,17,puncta
1069.jpg,54,13,66,24,puncta
1069.jpg,62,14,74,26,puncta
1069.jpg,72,9,84,21,puncta
841.jpg,0,59,10,70,puncta
841.jpg,1,0,12,8,puncta
841.jpg,6,104,18,116,puncta
841.jpg,35,31,46,42,puncta
841.jpg,38,87,49,99,puncta
841.jpg,43,93,54,104,puncta
841.jpg,65,6,77,17,puncta
841.jpg,72,6,84,18,puncta
841.jpg,75,0,86,8,puncta
841.jpg,76,101,88,113,puncta
841.jpg,80,118,92,128,puncta
841.jpg,83,73,94,85,puncta
841.jpg,88,100,99,112,puncta
841.jpg,89,80,100,92,puncta
841.jpg,89,115,101,126,puncta
841.jpg,109,0,120,10,puncta
841.jpg,117,0,128,7,puncta
841.jpg,119,76,128,88,puncta
406.jpg,20,5,32,16,puncta
406.jpg,21,11,33,23,puncta
663.jpg,3,49,14,60,puncta
663.jpg,4,0,16,8,puncta
663.jpg,6,41,17,53,puncta
663.jpg,8,109,20,121,puncta
663.jpg,10,96,21,108,puncta
663.jpg,11,51,23,62,puncta
663.jpg,18,11,29,22,puncta
663.jpg,23,100,35,112,puncta
663.jpg,25,112,36,123,puncta
663.jpg,28,42,40,54,puncta
663.jpg,40,95,52,107,puncta
663.jpg,42,102,53,114,puncta
663.jpg,44,60,56,71,puncta
663.jpg,56,16,68,27,puncta
663.jpg,62,95,73,106,puncta
663.jpg,63,84,75,95,puncta
663.jpg,67,15,78,26,puncta
663.jpg,69,112,80,124,puncta
663.jpg,93,117,105,128,puncta
663.jpg,104,62,115,74,puncta
663.jpg,107,101,119,112,puncta
663.jpg,112,87,124,99,puncta
766.jpg,0,43,11,54,puncta
766.jpg,0,91,11,102,puncta
766.jpg,6,67,18,79,puncta
766.jpg,27,10,38,21,puncta
766.jpg,34,10,46,21,puncta
766.jpg,40,5,51,16,puncta
766.jpg,42,18,53,29,puncta
766.jpg,54,82,66,93,puncta
766.jpg,61,14,73,26,puncta
766.jpg,110,1,122,12,puncta
766.jpg,115,40,127,51,puncta
538.jpg,4,41,16,53,puncta
538.jpg,5,106,16,117,puncta
538.jpg,14,21,26,33,puncta
538.jpg,29,26,41,37,puncta
538.jpg,86,115,98,127,puncta
538.jpg,97,106,109,118,puncta
1325.jpg,0,0,9,10,puncta
1325.jpg,20,28,31,39,puncta
1325.jpg,48,6,60,18,puncta
1325.jpg,109,12,121,24,puncta
746.jpg,18,3,30,14,puncta
746.jpg,30,44,42,56,puncta
746.jpg,31,4,43,15,puncta
746.jpg,44,19,55,31,puncta
746.jpg,59,120,70,128,puncta
746.jpg,109,119,121,128,puncta
746.jpg,113,101,124,112,puncta
746.jpg,120,90,128,102,puncta
840.jpg,30,28,41,39,puncta
840.jpg,37,16,49,27,puncta
840.jpg,55,36,67,47,puncta
840.jpg,62,108,73,120,puncta
840.jpg,66,42,78,54,puncta
840.jpg,75,80,86,91,puncta
840.jpg,77,21,88,33,puncta
840.jpg,88,77,100,88,puncta
840.jpg,97,104,108,116,puncta
840.jpg,110,80,122,92,puncta
840.jpg,114,84,126,96,puncta
840.jpg,115,60,127,71,puncta
1592.jpg,30,0,42,10,puncta
1592.jpg,37,3,49,15,puncta
1592.jpg,44,0,56,12,puncta
1592.jpg,72,98,84,110,puncta
1592.jpg,75,83,87,95,puncta
1592.jpg,79,95,91,107,puncta
1592.jpg,105,63,117,75,puncta
1592.jpg,108,57,120,69,puncta
1592.jpg,108,72,120,84,puncta
1029.jpg,20,112,32,124,puncta
1029.jpg,50,82,62,94,puncta
1029.jpg,65,19,77,31,puncta
1029.jpg,90,70,102,82,puncta
1029.jpg,90,43,102,55,puncta
1029.jpg,99,75,111,87,puncta
1029.jpg,108,81,120,93,puncta
1029.jpg,116,66,128,78,puncta
1166.jpg,17,2,29,14,puncta
1166.jpg,41,32,53,44,puncta
1166.jpg,88,52,100,64,puncta
1850.jpg,7,12,19,24,puncta
1850.jpg,33,41,45,53,puncta
1850.jpg,34,31,46,43,puncta
1850.jpg,34,111,46,123,puncta
1850.jpg,36,34,48,46,puncta
1850.jpg,41,50,53,62,puncta
1850.jpg,45,42,57,54,puncta
1850.jpg,76,47,88,59,puncta
1850.jpg,82,14,94,26,puncta
1850.jpg,85,26,97,38,puncta
1850.jpg,87,45,99,57,puncta
1850.jpg,87,97,99,109,puncta
1850.jpg,88,34,100,46,puncta
1850.jpg,95,11,107,23,puncta
1850.jpg,100,58,112,70,puncta
1850.jpg,113,10,125,22,puncta
161.jpg,19,38,31,50,puncta
161.jpg,41,81,53,92,puncta
161.jpg,51,30,63,42,puncta
161.jpg,56,10,68,22,puncta
161.jpg,73,32,85,44,puncta
161.jpg,86,33,98,45,puncta
161.jpg,87,72,99,84,puncta
161.jpg,88,0,100,10,puncta
161.jpg,109,72,121,84,puncta
161.jpg,113,12,125,24,puncta
124.jpg,48,80,60,92,puncta
124.jpg,64,64,76,75,puncta
124.jpg,92,110,104,121,puncta
124.jpg,93,82,104,94,puncta
124.jpg,100,68,112,80,puncta
124.jpg,109,99,121,111,puncta
755.jpg,0,64,7,76,puncta
755.jpg,0,83,8,94,puncta
755.jpg,17,32,28,44,puncta
755.jpg,19,25,31,36,puncta
755.jpg,22,23,34,35,puncta
755.jpg,25,112,36,123,puncta
755.jpg,30,80,41,91,puncta
755.jpg,32,117,44,128,puncta
755.jpg,36,27,48,39,puncta
755.jpg,38,17,50,29,puncta
755.jpg,41,116,52,127,puncta
755.jpg,41,71,53,83,puncta
755.jpg,46,90,58,102,puncta
755.jpg,47,40,58,52,puncta
755.jpg,49,83,60,95,puncta
755.jpg,51,64,62,76,puncta
755.jpg,54,53,66,64,puncta
755.jpg,61,94,72,106,puncta
755.jpg,63,51,74,63,puncta
755.jpg,72,76,84,87,puncta
755.jpg,75,22,87,34,puncta
755.jpg,77,109,89,121,puncta
755.jpg,85,0,96,9,puncta
755.jpg,86,29,97,40,puncta
755.jpg,88,120,100,128,puncta
755.jpg,93,15,105,27,puncta
755.jpg,101,16,113,28,puncta
755.jpg,102,59,114,70,puncta
755.jpg,110,28,121,39,puncta
755.jpg,112,11,124,22,puncta
755.jpg,116,119,127,128,puncta
549.jpg,2,102,14,114,puncta
549.jpg,10,57,22,69,puncta
549.jpg,19,62,31,74,puncta
549.jpg,19,94,31,106,puncta
549.jpg,21,74,32,86,puncta
549.jpg,29,8,41,20,puncta
549.jpg,49,64,61,75,puncta
549.jpg,50,25,61,37,puncta
549.jpg,62,66,74,78,puncta
549.jpg,62,120,74,128,puncta
549.jpg,68,28,80,39,puncta
549.jpg,70,98,82,110,puncta
549.jpg,77,22,89,33,puncta
549.jpg,80,75,91,86,puncta
549.jpg,82,71,94,83,puncta
549.jpg,91,41,103,53,puncta
549.jpg,97,66,108,77,puncta
549.jpg,113,38,125,49,puncta
1457.jpg,17,26,29,38,puncta
1457.jpg,38,111,50,123,puncta
1457.jpg,39,114,51,125,puncta
1457.jpg,43,120,55,128,puncta
1457.jpg,56,42,68,54,puncta
1457.jpg,57,97,69,109,puncta
1457.jpg,70,39,82,51,puncta
1457.jpg,79,31,91,43,puncta
1457.jpg,82,9,94,21,puncta
1457.jpg,87,24,99,36,puncta
1457.jpg,88,75,100,87,puncta
1457.jpg,94,107,106,119,puncta
1457.jpg,99,38,111,50,puncta
1457.jpg,110,54,121,66,puncta
1457.jpg,119,65,128,77,puncta
1130.jpg,0,34,11,46,puncta
1130.jpg,2,66,14,78,puncta
1130.jpg,4,68,16,80,puncta
1130.jpg,20,109,32,121,puncta
1130.jpg,27,109,39,121,puncta
1130.jpg,36,34,48,46,puncta
1130.jpg,50,54,62,66,puncta
1130.jpg,65,40,77,52,puncta
1130.jpg,67,46,79,58,puncta
1130.jpg,76,0,87,11,puncta
1130.jpg,77,87,88,99,puncta
1084.jpg,0,64,8,76,puncta
1084.jpg,2,113,14,125,puncta
1084.jpg,5,59,17,71,puncta
1084.jpg,12,64,24,76,puncta
975.jpg,7,37,18,48,puncta
975.jpg,9,13,20,25,puncta
975.jpg,14,53,26,64,puncta
975.jpg,16,37,28,49,puncta
975.jpg,20,15,31,26,puncta
975.jpg,23,28,35,39,puncta
975.jpg,34,105,45,117,puncta
975.jpg,41,3,53,14,puncta
975.jpg,54,0,66,10,puncta
975.jpg,57,70,68,81,puncta
975.jpg,57,113,69,125,puncta
975.jpg,59,66,71,78,puncta
975.jpg,63,18,75,29,puncta
975.jpg,68,103,80,115,puncta
975.jpg,72,101,84,113,puncta
975.jpg,74,41,85,52,puncta
975.jpg,77,44,88,56,puncta
975.jpg,78,52,90,64,puncta
975.jpg,86,40,97,52,puncta
975.jpg,90,14,102,25,puncta
975.jpg,94,6,106,18,puncta
975.jpg,95,71,107,83,puncta
975.jpg,106,104,118,116,puncta
818.jpg,22,55,34,67,puncta
818.jpg,25,84,36,95,puncta
818.jpg,37,28,48,40,puncta
818.jpg,46,89,58,101,puncta
818.jpg,62,5,74,16,puncta
818.jpg,77,114,89,125,puncta
818.jpg,85,22,97,34,puncta
818.jpg,93,68,104,80,puncta
818.jpg,113,15,125,27,puncta
818.jpg,118,97,128,108,puncta
1482.jpg,0,45,8,57,puncta
1482.jpg,0,82,11,93,puncta
1482.jpg,0,92,12,104,puncta
1482.jpg,6,90,18,102,puncta
1482.jpg,8,83,19,94,puncta
1482.jpg,9,22,21,33,puncta
1482.jpg,18,105,30,117,puncta
1482.jpg,22,0,33,8,puncta
1482.jpg,36,104,48,116,puncta
1482.jpg,50,75,62,87,puncta
1482.jpg,51,97,63,109,puncta
1482.jpg,52,0,64,10,puncta
1482.jpg,55,115,67,127,puncta
1482.jpg,58,39,70,51,puncta
1482.jpg,58,79,70,91,puncta
1482.jpg,59,33,71,45,puncta
1482.jpg,61,95,73,107,puncta
1482.jpg,68,92,80,104,puncta
1482.jpg,74,44,86,56,puncta
1482.jpg,78,7,90,19,puncta
1482.jpg,85,53,97,65,puncta
1482.jpg,89,55,101,67,puncta
1482.jpg,91,28,103,40,puncta
1482.jpg,92,4,104,16,puncta
1482.jpg,93,68,105,80,puncta
1482.jpg,95,20,106,32,puncta
1482.jpg,97,95,109,107,puncta
1482.jpg,97,79,109,91,puncta
1482.jpg,101,18,112,29,puncta
1482.jpg,101,31,113,43,puncta
1482.jpg,102,67,114,79,puncta
1482.jpg,104,7,116,18,puncta
1482.jpg,105,85,117,97,puncta
1482.jpg,110,40,122,52,puncta
1482.jpg,111,47,123,59,puncta
999.jpg,4,35,16,47,puncta
999.jpg,22,14,34,26,puncta
999.jpg,25,77,37,89,puncta
999.jpg,29,41,41,53,puncta
999.jpg,42,40,53,52,puncta
999.jpg,42,70,54,82,puncta
999.jpg,56,0,68,8,puncta
999.jpg,67,107,79,119,puncta
999.jpg,78,111,90,123,puncta
999.jpg,84,93,96,105,puncta
999.jpg,86,116,98,128,puncta
999.jpg,101,95,112,106,puncta
999.jpg,111,0,122,8,puncta
999.jpg,111,97,123,108,puncta
999.jpg,114,85,126,97,puncta
664.jpg,0,0,9,8,puncta
664.jpg,0,42,9,54,puncta
664.jpg,0,63,12,75,puncta
664.jpg,5,98,16,109,puncta
664.jpg,22,44,34,55,puncta
664.jpg,29,106,40,117,puncta
664.jpg,31,38,42,49,puncta
664.jpg,31,57,43,68,puncta
664.jpg,34,53,46,64,puncta
664.jpg,56,18,68,30,puncta
664.jpg,76,0,88,8,puncta
664.jpg,94,24,105,35,puncta
664.jpg,102,12,114,23,puncta
664.jpg,106,0,118,9,puncta
664.jpg,111,65,123,77,puncta
664.jpg,113,100,125,112,puncta
664.jpg,116,113,128,125,puncta
664.jpg,120,57,128,68,puncta
1276.jpg,1,10,13,22,puncta
1276.jpg,6,52,18,64,puncta
1276.jpg,6,6,18,18,puncta
1276.jpg,8,46,20,58,puncta
1276.jpg,14,29,26,41,puncta
1276.jpg,15,1,27,13,puncta
1276.jpg,27,67,39,79,puncta
1276.jpg,41,119,53,128,puncta
1276.jpg,48,114,60,125,puncta
1276.jpg,56,17,68,29,puncta
1276.jpg,63,29,75,41,puncta
1276.jpg,84,87,96,99,puncta
1276.jpg,93,16,105,28,puncta
1276.jpg,110,86,122,98,puncta
1276.jpg,113,91,125,103,puncta
1276.jpg,114,35,126,47,puncta
1695.jpg,0,101,7,113,puncta
1695.jpg,0,108,8,119,puncta
1695.jpg,41,118,53,128,puncta
1695.jpg,45,100,57,112,puncta
1695.jpg,53,96,65,108,puncta
1695.jpg,53,120,65,128,puncta
1695.jpg,67,70,78,82,puncta
1695.jpg,92,83,104,95,puncta
1695.jpg,92,70,104,82,puncta
428.jpg,0,55,11,67,puncta
428.jpg,8,47,20,59,puncta
428.jpg,10,0,22,11,puncta
428.jpg,17,81,29,93,puncta
428.jpg,48,43,60,55,puncta
428.jpg,58,57,70,69,puncta
428.jpg,82,27,94,39,puncta
428.jpg,94,72,106,83,puncta
428.jpg,102,66,114,78,puncta
992.jpg,0,0,10,8,puncta
992.jpg,3,117,15,128,puncta
992.jpg,8,30,20,42,puncta
992.jpg,8,92,20,104,puncta
992.jpg,9,104,21,116,puncta
992.jpg,11,111,23,123,puncta
992.jpg,13,76,25,88,puncta
992.jpg,18,55,30,67,puncta
992.jpg,29,11,41,23,puncta
992.jpg,46,77,58,89,puncta
992.jpg,51,5,63,17,puncta
992.jpg,63,116,75,128,puncta
992.jpg,79,30,91,41,puncta
992.jpg,84,23,96,35,puncta
